run         : corpus/plasma-breeze-6.7.3-2.fc43.5.x86_64/08012026-01
note        : Patch 4 — width-guarded inset, no excluded cases; first run on the widened matrix (viewmode + wrap axes)
when        : 2026-08-01T03:05:46-04:00
breeze rpm  : plasma-breeze-6.7.3-2.fc43.5.x86_64
breeze qt5  : plasma-breeze-qt5-6.7.3-2.fc43.5.x86_64
breeze qt6  : plasma-breeze-qt6-6.7.3-2.fc43.5.x86_64

One line per configuration. 'elide n/m' = n of m rows are truncated.
'worst slack' = the most negative (drawn - adv) across the rows; negative
means at least one label cannot fit the rect the style gave it.
Column definitions are repeated in full in every dump file.

qt6 kvantum      smplayer   iconsoff right list wrapoff  600px  elide  0/7   worst slack 386
qt6 kvantum      smplayer   iconsoff right list wrapon    96px  elide  3/7   worst slack -118
qt6 kvantum      smplayer   iconsoff right list wrapon   120px  elide  2/7   worst slack -94
qt6 kvantum      smplayer   iconsoff right list wrapon   150px  elide  1/7   worst slack -64
qt6 kvantum      smplayer   iconsoff right list wrapon   200px  elide  1/7   worst slack -14
qt6 kvantum      smplayer   iconsoff right list wrapon   220px  elide  0/7   worst slack 6
qt6 kvantum      smplayer   iconsoff right list wrapon   260px  elide  0/7   worst slack 46
qt6 kvantum      smplayer   iconsoff right list wrapon   300px  elide  0/7   worst slack 86
qt6 kvantum      smplayer   iconsoff right list wrapon   400px  elide  0/7   worst slack 186
qt6 kvantum      smplayer   iconsoff right list wrapon   600px  elide  0/7   worst slack 386
qt6 kvantum      smplayer   iconsoff right icon wrapoff   96px  elide  6/7   worst slack -129
qt6 kvantum      smplayer   iconsoff right icon wrapoff  120px  elide  6/7   worst slack -129
qt6 kvantum      smplayer   iconsoff right icon wrapoff  150px  elide  6/7   worst slack -129
qt6 kvantum      smplayer   iconsoff right icon wrapoff  200px  elide  6/7   worst slack -129
qt6 kvantum      smplayer   iconsoff right icon wrapoff  220px  elide  6/7   worst slack -129
qt6 kvantum      smplayer   iconsoff right icon wrapoff  260px  elide  6/7   worst slack -129
qt6 kvantum      smplayer   iconsoff right icon wrapoff  300px  elide  6/7   worst slack -129
qt6 kvantum      smplayer   iconsoff right icon wrapoff  400px  elide  6/7   worst slack -129
qt6 kvantum      smplayer   iconsoff right icon wrapoff  600px  elide  6/7   worst slack -129
qt6 kvantum      smplayer   iconsoff right icon wrapon    96px  elide  6/7   worst slack -139
qt6 kvantum      smplayer   iconsoff right icon wrapon   120px  elide  6/7   worst slack -139
qt6 kvantum      smplayer   iconsoff right icon wrapon   150px  elide  6/7   worst slack -139
qt6 kvantum      smplayer   iconsoff right icon wrapon   200px  elide  6/7   worst slack -139
qt6 kvantum      smplayer   iconsoff right icon wrapon   220px  elide  6/7   worst slack -139
qt6 kvantum      smplayer   iconsoff right icon wrapon   260px  elide  6/7   worst slack -139
qt6 kvantum      smplayer   iconsoff right icon wrapon   300px  elide  6/7   worst slack -139
qt6 kvantum      smplayer   iconsoff right icon wrapon   400px  elide  6/7   worst slack -139
qt6 kvantum      smplayer   iconsoff right icon wrapon   600px  elide  6/7   worst slack -139
qt6 kvantum      smplayer   iconsoff none  list wrapoff   96px  elide  0/7   worst slack -113
qt6 kvantum      smplayer   iconsoff none  list wrapoff  120px  elide  0/7   worst slack -89
qt6 kvantum      smplayer   iconsoff none  list wrapoff  150px  elide  0/7   worst slack -59
qt6 kvantum      smplayer   iconsoff none  list wrapoff  200px  elide  0/7   worst slack -9
qt6 kvantum      smplayer   iconsoff none  list wrapoff  220px  elide  0/7   worst slack 6
qt6 kvantum      smplayer   iconsoff none  list wrapoff  260px  elide  0/7   worst slack 46
qt6 kvantum      smplayer   iconsoff none  list wrapoff  300px  elide  0/7   worst slack 86
qt6 kvantum      smplayer   iconsoff none  list wrapoff  400px  elide  0/7   worst slack 186
qt6 kvantum      smplayer   iconsoff none  list wrapoff  600px  elide  0/7   worst slack 386
qt6 kvantum      smplayer   iconsoff none  list wrapon    96px  elide  0/7   worst slack -118
qt6 kvantum      smplayer   iconsoff none  list wrapon   120px  elide  0/7   worst slack -94
qt6 kvantum      smplayer   iconsoff none  list wrapon   150px  elide  0/7   worst slack -64
qt6 kvantum      smplayer   iconsoff none  list wrapon   200px  elide  0/7   worst slack -14
qt6 kvantum      smplayer   iconsoff none  list wrapon   220px  elide  0/7   worst slack 6
qt6 kvantum      smplayer   iconsoff none  list wrapon   260px  elide  0/7   worst slack 46
qt6 kvantum      smplayer   iconsoff none  list wrapon   300px  elide  0/7   worst slack 86
qt6 kvantum      smplayer   iconsoff none  list wrapon   400px  elide  0/7   worst slack 186
qt6 kvantum      smplayer   iconsoff none  list wrapon   600px  elide  0/7   worst slack 386
qt6 kvantum      smplayer   iconsoff none  icon wrapoff   96px  elide  0/7   worst slack -129
qt6 kvantum      smplayer   iconsoff none  icon wrapoff  120px  elide  0/7   worst slack -129
qt6 kvantum      smplayer   iconsoff none  icon wrapoff  150px  elide  0/7   worst slack -129
qt6 kvantum      smplayer   iconsoff none  icon wrapoff  200px  elide  0/7   worst slack -129
qt6 kvantum      smplayer   iconsoff none  icon wrapoff  220px  elide  0/7   worst slack -129
qt6 kvantum      smplayer   iconsoff none  icon wrapoff  260px  elide  0/7   worst slack -129
qt6 kvantum      smplayer   iconsoff none  icon wrapoff  300px  elide  0/7   worst slack -129
qt6 kvantum      smplayer   iconsoff none  icon wrapoff  400px  elide  0/7   worst slack -129
qt6 kvantum      smplayer   iconsoff none  icon wrapoff  600px  elide  0/7   worst slack -129
qt6 kvantum      smplayer   iconsoff none  icon wrapon    96px  elide  0/7   worst slack -139
qt6 kvantum      smplayer   iconsoff none  icon wrapon   120px  elide  0/7   worst slack -139
qt6 kvantum      smplayer   iconsoff none  icon wrapon   150px  elide  0/7   worst slack -139
qt6 kvantum      smplayer   iconsoff none  icon wrapon   200px  elide  0/7   worst slack -139
qt6 kvantum      smplayer   iconsoff none  icon wrapon   220px  elide  0/7   worst slack -139
qt6 kvantum      smplayer   iconsoff none  icon wrapon   260px  elide  0/7   worst slack -139
qt6 kvantum      smplayer   iconsoff none  icon wrapon   300px  elide  0/7   worst slack -139
qt6 kvantum      smplayer   iconsoff none  icon wrapon   400px  elide  0/7   worst slack -139
qt6 kvantum      smplayer   iconsoff none  icon wrapon   600px  elide  0/7   worst slack -139
qt6 kvantum      keepassxc  iconson  right list wrapoff   96px  elide  5/8   worst slack -62
qt6 kvantum      keepassxc  iconson  right list wrapoff  120px  elide  1/8   worst slack -43
qt6 kvantum      keepassxc  iconson  right list wrapoff  150px  elide  1/8   worst slack -13
qt6 kvantum      keepassxc  iconson  right list wrapoff  200px  elide  0/8   worst slack 32
qt6 kvantum      keepassxc  iconson  right list wrapoff  220px  elide  0/8   worst slack 52
qt6 kvantum      keepassxc  iconson  right list wrapoff  260px  elide  0/8   worst slack 92
qt6 kvantum      keepassxc  iconson  right list wrapoff  300px  elide  0/8   worst slack 132
qt6 kvantum      keepassxc  iconson  right list wrapoff  400px  elide  0/8   worst slack 232
qt6 kvantum      keepassxc  iconson  right list wrapoff  600px  elide  0/8   worst slack 432
qt6 kvantum      keepassxc  iconson  right list wrapon    96px  elide  5/8   worst slack -67
qt6 kvantum      keepassxc  iconson  right list wrapon   120px  elide  1/8   worst slack -48
qt6 kvantum      keepassxc  iconson  right list wrapon   150px  elide  1/8   worst slack -18
qt6 kvantum      keepassxc  iconson  right list wrapon   200px  elide  0/8   worst slack 32
qt6 kvantum      keepassxc  iconson  right list wrapon   220px  elide  0/8   worst slack 52
qt6 kvantum      keepassxc  iconson  right list wrapon   260px  elide  0/8   worst slack 92
qt6 kvantum      keepassxc  iconson  right list wrapon   300px  elide  0/8   worst slack 132
qt6 kvantum      keepassxc  iconson  right list wrapon   400px  elide  0/8   worst slack 232
qt6 kvantum      keepassxc  iconson  right list wrapon   600px  elide  0/8   worst slack 432
qt6 kvantum      keepassxc  iconson  right icon wrapoff   96px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconson  right icon wrapoff  120px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconson  right icon wrapoff  150px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconson  right icon wrapoff  200px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconson  right icon wrapoff  220px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconson  right icon wrapoff  260px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconson  right icon wrapoff  300px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconson  right icon wrapoff  400px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconson  right icon wrapoff  600px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconson  right icon wrapon    96px  elide  7/8   worst slack -84
qt6 kvantum      keepassxc  iconson  right icon wrapon   120px  elide  7/8   worst slack -84
qt6 kvantum      keepassxc  iconson  right icon wrapon   150px  elide  7/8   worst slack -84
qt6 kvantum      keepassxc  iconson  right icon wrapon   200px  elide  7/8   worst slack -84
qt6 kvantum      keepassxc  iconson  right icon wrapon   220px  elide  7/8   worst slack -84
qt6 kvantum      keepassxc  iconson  right icon wrapon   260px  elide  7/8   worst slack -84
qt6 kvantum      keepassxc  iconson  right icon wrapon   300px  elide  7/8   worst slack -84
qt6 kvantum      keepassxc  iconson  right icon wrapon   400px  elide  7/8   worst slack -84
qt6 kvantum      keepassxc  iconson  right icon wrapon   600px  elide  7/8   worst slack -84
qt6 kvantum      keepassxc  iconson  none  list wrapoff   96px  elide  0/8   worst slack -62
qt6 kvantum      keepassxc  iconson  none  list wrapoff  120px  elide  0/8   worst slack -43
qt6 kvantum      keepassxc  iconson  none  list wrapoff  150px  elide  0/8   worst slack -13
qt6 kvantum      keepassxc  iconson  none  list wrapoff  200px  elide  0/8   worst slack 32
qt6 kvantum      keepassxc  iconson  none  list wrapoff  220px  elide  0/8   worst slack 52
qt6 kvantum      keepassxc  iconson  none  list wrapoff  260px  elide  0/8   worst slack 92
qt6 kvantum      keepassxc  iconson  none  list wrapoff  300px  elide  0/8   worst slack 132
qt6 kvantum      keepassxc  iconson  none  list wrapoff  400px  elide  0/8   worst slack 232
qt6 kvantum      keepassxc  iconson  none  list wrapoff  600px  elide  0/8   worst slack 432
qt6 kvantum      keepassxc  iconson  none  list wrapon    96px  elide  0/8   worst slack -67
qt6 kvantum      keepassxc  iconson  none  list wrapon   120px  elide  0/8   worst slack -48
qt6 kvantum      keepassxc  iconson  none  list wrapon   150px  elide  0/8   worst slack -18
qt6 kvantum      keepassxc  iconson  none  list wrapon   200px  elide  0/8   worst slack 32
qt6 kvantum      keepassxc  iconson  none  list wrapon   220px  elide  0/8   worst slack 52
qt6 kvantum      keepassxc  iconson  none  list wrapon   260px  elide  0/8   worst slack 92
qt6 kvantum      keepassxc  iconson  none  list wrapon   300px  elide  0/8   worst slack 132
qt6 kvantum      keepassxc  iconson  none  list wrapon   400px  elide  0/8   worst slack 232
qt6 kvantum      keepassxc  iconson  none  list wrapon   600px  elide  0/8   worst slack 432
qt6 kvantum      keepassxc  iconson  none  icon wrapoff   96px  elide  0/8   worst slack -57
qt6 kvantum      keepassxc  iconson  none  icon wrapoff  120px  elide  0/8   worst slack -57
qt6 kvantum      keepassxc  iconson  none  icon wrapoff  150px  elide  0/8   worst slack -57
qt6 kvantum      keepassxc  iconson  none  icon wrapoff  200px  elide  0/8   worst slack -57
qt6 kvantum      keepassxc  iconson  none  icon wrapoff  220px  elide  0/8   worst slack -57
qt6 kvantum      keepassxc  iconson  none  icon wrapoff  260px  elide  0/8   worst slack -57
qt6 kvantum      keepassxc  iconson  none  icon wrapoff  300px  elide  0/8   worst slack -57
qt6 kvantum      keepassxc  iconson  none  icon wrapoff  400px  elide  0/8   worst slack -57
qt6 kvantum      keepassxc  iconson  none  icon wrapoff  600px  elide  0/8   worst slack -57
qt6 kvantum      keepassxc  iconson  none  icon wrapon    96px  elide  0/8   worst slack -84
qt6 kvantum      keepassxc  iconson  none  icon wrapon   120px  elide  0/8   worst slack -84
qt6 kvantum      keepassxc  iconson  none  icon wrapon   150px  elide  0/8   worst slack -84
qt6 kvantum      keepassxc  iconson  none  icon wrapon   200px  elide  0/8   worst slack -84
qt6 kvantum      keepassxc  iconson  none  icon wrapon   220px  elide  0/8   worst slack -84
qt6 kvantum      keepassxc  iconson  none  icon wrapon   260px  elide  0/8   worst slack -84
qt6 kvantum      keepassxc  iconson  none  icon wrapon   300px  elide  0/8   worst slack -84
qt6 kvantum      keepassxc  iconson  none  icon wrapon   400px  elide  0/8   worst slack -84
qt6 kvantum      keepassxc  iconson  none  icon wrapon   600px  elide  0/8   worst slack -84
qt6 kvantum      keepassxc  iconsoff right list wrapoff   96px  elide  1/8   worst slack -45
qt6 kvantum      keepassxc  iconsoff right list wrapoff  120px  elide  1/8   worst slack -21
qt6 kvantum      keepassxc  iconsoff right list wrapoff  150px  elide  0/8   worst slack 4
qt6 kvantum      keepassxc  iconsoff right list wrapoff  200px  elide  0/8   worst slack 54
qt6 kvantum      keepassxc  iconsoff right list wrapoff  220px  elide  0/8   worst slack 74
qt6 kvantum      keepassxc  iconsoff right list wrapoff  260px  elide  0/8   worst slack 114
qt6 kvantum      keepassxc  iconsoff right list wrapoff  300px  elide  0/8   worst slack 154
qt6 kvantum      keepassxc  iconsoff right list wrapoff  400px  elide  0/8   worst slack 254
qt6 kvantum      keepassxc  iconsoff right list wrapoff  600px  elide  0/8   worst slack 454
qt6 kvantum      keepassxc  iconsoff right list wrapon    96px  elide  1/8   worst slack -50
qt6 kvantum      keepassxc  iconsoff right list wrapon   120px  elide  1/8   worst slack -26
qt6 kvantum      keepassxc  iconsoff right list wrapon   150px  elide  0/8   worst slack 4
qt6 kvantum      keepassxc  iconsoff right list wrapon   200px  elide  0/8   worst slack 54
qt6 kvantum      keepassxc  iconsoff right list wrapon   220px  elide  0/8   worst slack 74
qt6 kvantum      keepassxc  iconsoff right list wrapon   260px  elide  0/8   worst slack 114
qt6 kvantum      keepassxc  iconsoff right list wrapon   300px  elide  0/8   worst slack 154
qt6 kvantum      keepassxc  iconsoff right list wrapon   400px  elide  0/8   worst slack 254
qt6 kvantum      keepassxc  iconsoff right list wrapon   600px  elide  0/8   worst slack 454
qt6 kvantum      keepassxc  iconsoff right icon wrapoff   96px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconsoff right icon wrapoff  120px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconsoff right icon wrapoff  150px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconsoff right icon wrapoff  200px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconsoff right icon wrapoff  220px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconsoff right icon wrapoff  260px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconsoff right icon wrapoff  300px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconsoff right icon wrapoff  400px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconsoff right icon wrapoff  600px  elide  5/8   worst slack -57
qt6 kvantum      keepassxc  iconsoff right icon wrapon    96px  elide  7/8   worst slack -84
qt6 kvantum      keepassxc  iconsoff right icon wrapon   120px  elide  7/8   worst slack -84
